Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
73.97	0.007028	0.053352	10.573051	21.900053	-280.183833	-262.875910
74.48	0.006940	0.053347	10.572325	22.353230	-307.351829	-278.840467
74.99	0.006841	0.053323	10.571726	21.610101	-304.071480	-292.029382
75.50	0.006797	0.053301	10.571683	23.446379	-347.328837	-292.970770
76.01	0.006735	0.053264	10.572045	23.299781	-335.612478	-285.013557
76.52	0.006715	0.053239	10.572067	24.042446	-352.192600	-284.521540
77.03	0.006678	0.053200	10.571988	22.326470	-314.519445	-286.265304
77.55	0.006669	0.053166	10.571777	22.134535	-314.965498	-290.905432
78.06	0.006647	0.053124	10.572082	20.934936	-280.323085	-284.201336
78.57	0.006647	0.053101	10.572283	21.225924	-282.376499	-279.770415
79.08	0.006629	0.053084	10.572588	21.005255	-270.264745	-273.062514
79.59	0.006628	0.053112	10.572701	22.588651	-304.100997	-270.569973
80.10	0.006615	0.053148	10.572842	22.189425	-291.673246	-267.481511
80.61	0.006627	0.053203	10.572484	23.153387	-322.106533	-275.344755
81.12	0.006617	0.053251	10.572239	22.127208	-304.134498	-280.734574
81.63	0.006640	0.053302	10.572126	22.922849	-325.057175	-283.221672
82.14	0.006643	0.053322	10.572122	22.152672	-307.424429	-283.313694
82.65	0.006665	0.053347	10.572809	23.659276	-326.271452	-268.209090
83.16	0.006657	0.053345	10.573075	23.522999	-316.994827	-262.352538
83.67	0.006674	0.053342	10.572530	25.063002	-365.005723	-274.334102
84.18	0.006657	0.053320	10.572694	24.721758	-353.363981	-270.722207
84.69	0.006663	0.053288	10.573333	24.992347	-344.869958	-256.677971
85.20	0.006650	0.053231	10.573506	23.372917	-303.608485	-252.878810
85.71	0.006664	0.053182	10.572938	23.509101	-319.836650	-265.368537
86.22	0.006661	0.053126	10.573483	21.962363	-271.648508	-253.365776
86.73	0.006649	0.053048	10.573477	22.153706	-276.201447	-253.507229
87.24	0.006603	0.052965	10.572988	21.143163	-264.215817	-264.264164
87.75	0.006551	0.052873	10.572803	21.468096	-275.973173	-268.344483
88.26	0.006457	0.052780	10.572942	19.962249	-238.091807	-265.275511
88.77	0.006400	0.052743	10.573427	20.525936	-239.886984	-254.610174
89.28	0.006425	0.052811	10.572766	20.060120	-244.402463	-269.146177
89.79	0.006457	0.053011	10.572787	21.944146	-287.300827	-268.696621
90.30	0.006482	0.053223	10.573608	22.943084	-291.358140	-250.631674
90.81	0.006510	0.053346	10.573786	24.571138	-324.732700	-246.718088
91.32	0.006526	0.053325	10.573608	24.365087	-324.076255	-250.616486
91.83	0.006557	0.053289	10.573296	24.748289	-340.108866	-257.495515
92.34	0.006558	0.053262	10.573110	24.110641	-329.714368	-261.581988
92.85	0.006559	0.053248	10.573472	24.749721	-336.078194	-253.619186
93.36	0.006559	0.053249	10.573962	23.439633	-294.622693	-242.842243
93.87	0.006563	0.053262	10.573673	24.561403	-327.114081	-249.203465
94.38	0.006575	0.053268	10.573327	23.761063	-316.659794	-256.805392
94.89	0.006585	0.053238	10.572833	24.523357	-345.594186	-267.667170
95.40	0.006591	0.053165	10.572668	23.495019	-325.739378	-271.308390
95.91	0.006594	0.053092	10.572734	23.721785	-329.430716	-269.850129
96.42	0.006594	0.053034	10.573014	22.641358	-298.100994	-263.689182
96.93	0.006594	0.053026	10.573565	23.288870	-300.297394	-251.565897
97.44	0.006594	0.053029	10.573431	22.394322	-282.789960	-254.508475
97.95	0.006594	0.053037	10.572175	23.256454	-331.615142	-282.151858
98.46	0.006594	0.053023	10.570056	21.145885	-331.891646	-328.760709
98.97	0.006594	0.053013	10.567149	16.407926	-289.879415	-392.723809
99.48	0.006594	0.053036	10.562775	0.682740	-28.777962	-488.960384
99.99	0.006594	0.053134	10.557057	-26.349323	461.626181	-614.746811
100.50	0.006594	0.053280	10.549497	-65.531100	1189.212159	-781.074573
101.01	0.006591	0.053433	10.540509	-104.443778	1877.679803	-978.808517
101.52	0.006591	0.053558	10.532436	-135.164454	2398.684295	-1156.401748
102.03	0.006591	0.053651	10.527981	-153.048225	2707.611966	-1254.416080
