Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
59.69	0.006122	0.048559	10.567789	20.182882	-414.953094	-378.634903
60.20	0.006112	0.048439	10.568251	20.403807	-409.384658	-368.471935
60.71	0.006114	0.048368	10.568840	20.935935	-408.045057	-355.509312
61.22	0.006103	0.048260	10.568869	20.109933	-388.380462	-354.888984
61.73	0.006113	0.048241	10.568774	19.819057	-383.876952	-356.980295
62.24	0.006098	0.048219	10.568895	17.861289	-336.015205	-354.314507
62.75	0.006110	0.048280	10.569015	17.201927	-318.062639	-351.668104
63.26	0.006101	0.048323	10.568780	17.297457	-325.672092	-356.829098
63.77	0.006111	0.048410	10.568593	18.893335	-366.727636	-360.948995
64.28	0.006135	0.048452	10.569065	20.648900	-396.248850	-350.559735
64.79	0.006255	0.048530	10.569315	23.686421	-460.418705	-345.072070
65.30	0.006555	0.048556	10.569105	23.274756	-455.786631	-349.693080
65.81	0.007235	0.048616	10.569191	23.802912	-465.961355	-347.801261
66.32	0.008373	0.048603	10.568921	21.737736	-424.648904	-353.741407
66.83	0.009935	0.048627	10.569048	21.650362	-419.713950	-350.952545
67.34	0.011530	0.048574	10.569253	21.497083	-411.454752	-346.439840
67.85	0.012736	0.048572	10.568829	22.345713	-440.752578	-355.752487
68.36	0.013206	0.048515	10.568822	22.553628	-445.721620	-355.926953
68.87	0.012965	0.048525	10.569091	23.524746	-461.870722	-350.007320
69.38	0.012156	0.048484	10.568930	21.167826	-411.323677	-353.544809
69.89	0.011114	0.048488	10.568708	20.756540	-406.979026	-358.431676
70.40	0.010023	0.048425	10.568906	18.312629	-346.150724	-354.072057
70.91	0.009096	0.048407	10.569312	18.366956	-338.035067	-345.137528
71.42	0.008335	0.048333	10.569445	18.563613	-339.489785	-342.206899
71.93	0.007774	0.048295	10.569288	19.751298	-370.461641	-345.671245
72.44	0.007345	0.048241	10.569246	19.874589	-374.265366	-346.592344
72.95	0.007046	0.048265	10.569457	20.339732	-380.110195	-341.953874
73.46	0.006817	0.048268	10.569451	19.192381	-353.835823	-342.084809
73.97	0.006664	0.048340	10.569674	19.461931	-354.892621	-337.173970
74.48	0.006545	0.048372	10.569659	19.050031	-345.748394	-337.495965
74.99	0.006475	0.048446	10.569715	20.459854	-376.920865	-336.273851
75.50	0.006408	0.048460	10.570214	21.226143	-383.038498	-325.282877
76.01	0.006374	0.048512	10.570060	22.767304	-422.067662	-328.671320
76.52	0.006326	0.048512	10.569907	22.358255	-416.192399	-332.049002
77.03	0.006317	0.048543	10.569510	22.514154	-428.931487	-340.777564
77.55	0.006276	0.048521	10.569771	21.197826	-392.612849	-335.037710
78.06	0.006278	0.048542	10.569832	21.117742	-389.354998	-333.688549
78.57	0.006258	0.048503	10.570101	20.734747	-374.340041	-327.775742
79.08	0.006256	0.048503	10.570351	21.318512	-382.003897	-322.267690
79.59	0.006238	0.048446	10.570528	20.835110	-366.812848	-318.391682
80.10	0.006240	0.048436	10.570176	21.614659	-392.868597	-326.128617
80.61	0.006226	0.048390	10.569903	20.655659	-377.083096	-332.129018
81.12	0.006239	0.048400	10.569839	20.715244	-379.933186	-333.539328
81.63	0.006234	0.048377	10.570359	19.965957	-350.704821	-322.111504
82.14	0.006249	0.048402	10.570822	20.555968	-353.596495	-311.914101
82.65	0.006252	0.048381	10.571193	20.087923	-334.275699	-303.761481
83.16	0.006273	0.048405	10.571315	21.475058	-363.377687	-301.062510
83.67	0.006274	0.048373	10.570887	21.290813	-369.016117	-310.486796
84.18	0.006284	0.048394	10.570992	22.356397	-391.131427	-308.184003
84.69	0.006278	0.048384	10.571020	21.629593	-373.756332	-307.569402
85.20	0.006285	0.048424	10.571213	21.685741	-370.598791	-303.324464
85.71	0.006286	0.048428	10.570999	20.980935	-359.287901	-308.011477
86.22	0.006298	0.048466	10.570714	21.471551	-377.162522	-314.288942
86.73	0.006272	0.048427	10.570822	20.821516	-359.709567	-311.914328
87.24	0.006246	0.048401	10.570797	21.192791	-368.831792	-312.463396
87.75	0.006165	0.048293	10.571203	20.600979	-345.854341	-303.540426
88.26	0.006089	0.048204	10.571018	20.900143	-357.002863	-307.605859
88.77	0.006009	0.048095	10.570773	19.054440	-320.174422	-313.004009
89.28	0.006041	0.048133	10.570688	19.982283	-343.483886	-314.864916
89.79	0.006117	0.048247	10.570157	20.294263	-362.922460	-326.556841
90.30	0.006124	0.048440	10.570119	22.598888	-416.837782	-327.380683
90.81	0.006143	0.048508	10.570629	22.492631	-402.632953	-316.163865
91.32	0.006170	0.048505	10.570360	23.463333	-431.174936	-322.074996
91.83	0.006200	0.048426	10.570201	22.392649	-410.206527	-325.583801
92.34	0.006202	0.048410	10.570531	22.798163	-411.933094	-318.326279
92.85	0.006202	0.048338	10.570656	21.566308	-380.692089	-315.575088
93.36	0.006216	0.048327	10.570732	21.782342	-383.911607	-313.902407
93.87	0.006217	0.048269	10.571569	20.558132	-336.410518	-295.472778
94.38	0.006222	0.048252	10.571617	21.015708	-345.839057	-294.418999
94.89	0.006223	0.048147	10.570955	20.100430	-340.052785	-308.997642
95.40	0.006237	0.048058	10.571173	20.120470	-335.484512	-304.199901
95.91	0.006242	0.047940	10.570638	18.657473	-314.137813	-315.962497
96.42	0.006242	0.047931	10.569809	19.476439	-352.100106	-334.191580
96.93	0.006242	0.047940	10.570057	18.787468	-330.525970	-328.740735
97.44	0.006242	0.048028	10.570529	20.006209	-347.690897	-318.352623
97.95	0.006242	0.048048	10.570359	19.571445	-341.622454	-322.110706
98.46	0.006242	0.048067	10.568693	18.314256	-351.106515	-358.763683
98.97	0.006242	0.048010	10.564799	10.997843	-272.477995	-444.417479
99.48	0.006242	0.048026	10.560285	-4.992405	-8.492755	-543.723591
99.99	0.006242	0.048058	10.554159	-36.316544	571.287791	-678.501228
100.50	0.006242	0.048205	10.545323	-76.887705	1301.425371	-872.903907
101.01	0.006237	0.048324	10.535713	-117.802383	2021.632116	-1084.322799
101.52	0.006230	0.048481	10.527444	-147.992837	2525.913605	-1266.225285
102.03	0.006227	0.048567	10.522023	-165.925634	2813.679975	-1385.502043
102.54	0.006227	0.048716	10.519399	-171.614333	2884.120242	-1443.224405
103.06	0.006227	0.048833	10.518206	-168.059799	2774.786517	-1469.465905
103.57	0.006227	0.049044	10.517876	-155.783429	2484.582378	-1476.721606
104.08	0.006227	0.049218	10.518402	-137.735856	2081.247155	-1465.166248
104.59	0.006227	0.049421	10.520019	-114.740587	1589.205838	-1429.583768
105.10	0.006227	0.049544	10.523581	-91.108611	1127.366703	-1351.210109
105.61	0.006227	0.049656	10.527211	-67.718931	672.660131	-1271.353116
106.12	0.006227	0.049658	10.530914	-48.003822	304.231833	-1189.883170
106.63	0.006230	0.049671	10.533263	-30.838345	-36.752202	-1138.220258
107.14	0.006232	0.049636	10.534667	-17.894414	-302.340252	-1107.335852
107.65	0.006237	0.049640	10.535609	-7.023487	-530.856278	-1086.608460
108.16	0.006232	0.049593	10.536882	0.320158	-670.534825	-1058.592591
108.67	0.006230	0.049563	10.537818	6.286928	-786.292877	-1037.993061
109.18	0.006230	0.049451	10.538399	9.261844	-841.387907	-1025.223596
109.69	0.006230	0.049367	10.538498	12.288822	-908.773836	-1023.035281
110.20	0.006230	0.049237	10.538755	13.224401	-924.382681	-1017.380649
110.71	0.006230	0.049188	10.539056	15.561611	-971.255818	-1010.771393
111.22	0.006230	0.049144	10.538753	15.784938	-983.374608	-1017.427629
111.73	0.006230	0.049185	10.539274	18.392304	-1031.378169	-1005.964438
112.24	0.006227	0.049191	10.539975	18.317463	-1013.496982	-990.550894
112.75	0.006227	0.049238	10.539628	19.824563	-1056.191712	-998.183842
113.26	0.006227	0.049228	10.539294	19.844372	-1064.360500	-1005.541130
113.77	0.006227	0.049262	10.539123	21.139954	-1098.129629	-1009.304545
114.28	0.006226	0.049248	10.538944	20.935241	-1097.542368	-1013.239543
114.79	0.006226	0.049286	10.539255	22.015804	-1115.229387	-1006.383663
115.30	0.006226	0.049269	10.539106	21.112535	-1097.879101	-1009.667643
115.81	0.006226	0.049288	10.539117	21.552495	-1107.744227	-1009.417142
116.32	0.006222	0.049232	10.538914	20.312732	-1083.906694	-1013.901828
116.83	0.006222	0.049223	10.539238	20.072026	-1070.883254	-1006.764252
117.34	0.006220	0.049158	10.539346	18.336791	-1028.439345	-1004.380064
117.85	0.006222	0.049134	10.539058	18.137421	-1030.506498	-1010.729809
118.36	0.006223	0.049064	10.538896	17.079023	-1009.874663	-1014.289917
118.87	0.006226	0.049044	10.538752	17.274924	-1017.703126	-1017.455823
119.38	0.006223	0.048995	10.538529	16.477991	-1004.508247	-1022.368663
119.89	0.006223	0.048999	10.538802	16.476595	-998.180354	-1016.363102
120.40	0.006223	0.048973	10.538955	15.618058	-974.887652	-1012.996319
120.91	0.006223	0.048998	10.538566	17.260869	-1021.665837	-1021.544495
121.42	0.006223	0.048972	10.538198	18.538346	-1059.552638	-1029.633338
121.93	0.006223	0.048982	10.538107	23.341771	-1172.226530	-1031.637192
122.44	0.006223	0.048935	10.538025	27.530409	-1270.552998	-1033.454815
122.95	0.006223	0.048934	10.538606	32.434981	-1370.053877	-1020.671839
123.46	0.006222	0.048907	10.538705	30.272468	-1317.990361	-1018.493881
123.97	0.006220	0.048949	10.538561	25.960705	-1222.044709	-1021.650964
124.48	0.006219	0.048964	10.538274	25.625857	-1220.960554	-1027.969571
124.99	0.006219	0.049038	10.538211	25.043661	-1209.011012	-1029.355043
125.50	0.006218	0.049053	10.538810	23.604716	-1162.077564	-1016.182144
126.01	0.006216	0.049094	10.540610	22.150031	-1087.078845	-976.583291
