Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
80.61	0.006261	0.051690	10.569777	21.665800	-350.297411	-334.901461
81.12	0.006284	0.051700	10.570516	22.800944	-359.399084	-318.657461
81.63	0.006274	0.051697	10.570583	21.955106	-338.361517	-317.163012
82.14	0.006305	0.051730	10.569753	23.554367	-394.339184	-335.442918
82.65	0.006303	0.051743	10.570051	23.084694	-376.649160	-328.881640
83.16	0.006326	0.051772	10.570449	24.717119	-405.040395	-320.118486
83.67	0.006322	0.051776	10.570794	24.024568	-381.155240	-312.541735
84.18	0.006342	0.051802	10.570376	25.341292	-421.106936	-321.738476
84.69	0.006331	0.051803	10.570218	24.151466	-397.355470	-325.208721
85.20	0.006345	0.051831	10.569892	25.324019	-431.870406	-332.385103
85.71	0.006332	0.051829	10.570743	24.117018	-384.444920	-313.649702
86.22	0.006351	0.051832	10.571139	25.471388	-406.499923	-304.948051
86.73	0.006308	0.051784	10.571098	23.719311	-367.096715	-305.834251
87.24	0.006285	0.051751	10.571572	24.892739	-383.188212	-295.417200
87.75	0.006201	0.051667	10.571078	22.693138	-343.945097	-306.283089
88.26	0.006134	0.051596	10.571348	23.194180	-349.251675	-300.342891
88.77	0.006055	0.051516	10.571122	20.998517	-303.925050	-305.319209
89.28	0.006102	0.051549	10.570512	22.121542	-343.847526	-318.741454
89.79	0.006161	0.051663	10.571872	21.700299	-302.767705	-288.805094
90.30	0.006179	0.051813	10.572873	24.484874	-343.801599	-266.802254
90.81	0.006180	0.051861	10.572391	23.725763	-337.428499	-277.391912
91.32	0.006226	0.051828	10.572103	25.136826	-376.570341	-283.744584
91.83	0.006254	0.051764	10.571744	23.930537	-357.081749	-291.642706
92.34	0.006254	0.051747	10.571477	24.919860	-386.002290	-297.506038
92.85	0.006266	0.051698	10.571688	23.721768	-353.559302	-292.866892
93.36	0.006266	0.051687	10.572570	24.641953	-354.395776	-273.458854
93.87	0.006269	0.051660	10.571924	23.859315	-351.280885	-287.673153
94.38	0.006283	0.051666	10.572204	24.899758	-368.782804	-281.521697
94.89	0.006292	0.051636	10.572115	23.754258	-344.465085	-283.478436
95.40	0.006304	0.051612	10.571680	24.998763	-383.130870	-293.034375
95.91	0.006304	0.051572	10.570917	23.500639	-366.249522	-309.827831
96.42	0.006308	0.051587	10.570870	24.636461	-393.476814	-310.859050
96.93	0.006308	0.051595	10.571001	23.773811	-370.596944	-307.976380
97.44	0.006310	0.051615	10.571661	24.757836	-378.028584	-293.457692
97.95	0.006321	0.051555	10.571119	23.730849	-366.886184	-305.380059
98.46	0.006325	0.051474	10.569448	22.846229	-385.057597	-342.138860
98.97	0.006325	0.051367	10.566344	15.031583	-276.754826	-410.426719
99.48	0.006327	0.051351	10.561880	0.995633	-56.619677	-508.648071
99.99	0.006329	0.051407	10.555419	-28.578386	475.157168	-650.786558
100.50	0.006330	0.051565	10.546462	-67.198165	1157.606276	-847.829944
101.01	0.006330	0.051737	10.538596	-107.512719	1904.205023	-1020.895512
101.52	0.006330	0.051941	10.533568	-138.167718	2493.928145	-1131.495542
102.03	0.006330	0.052091	10.528310	-156.543362	2795.658986	-1247.175788
102.54	0.006330	0.052257	10.524852	-163.287191	2871.143244	-1323.255804
103.06	0.006330	0.052415	10.523151	-160.252296	2762.039892	-1360.688108
