Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
77.03	0.006232	0.044767	10.570581	20.688376	-357.592652	-317.210278
77.55	0.006202	0.044725	10.571037	18.785794	-303.293648	-307.192157
78.06	0.006196	0.044698	10.571220	18.035950	-281.805443	-303.159939
78.57	0.006187	0.044654	10.570397	17.109650	-279.452586	-321.255769
79.08	0.006182	0.044651	10.570081	18.068432	-308.819442	-328.215477
79.59	0.006177	0.044639	10.570405	18.685793	-315.557643	-321.086723
80.10	0.006170	0.044655	10.570302	19.792789	-343.427242	-323.363625
80.61	0.006158	0.044649	10.570491	19.654321	-335.874390	-319.199484
81.12	0.006160	0.044662	10.571024	19.142398	-311.796971	-307.472996
81.63	0.006159	0.044653	10.571046	18.025566	-285.577719	-306.986356
82.14	0.006174	0.044682	10.571245	18.139507	-283.607294	-302.604781
82.65	0.006185	0.044714	10.571521	19.018156	-297.478484	-296.542704
83.16	0.006201	0.044773	10.571840	20.680480	-328.379654	-289.517224
83.67	0.006208	0.044826	10.572210	22.161906	-353.942901	-281.372152
84.18	0.006212	0.044895	10.571340	23.184361	-397.547398	-300.515045
84.69	0.006203	0.044954	10.570909	22.985887	-402.928267	-310.006079
85.20	0.006205	0.045020	10.571815	23.050953	-383.516274	-290.060141
85.71	0.006213	0.045069	10.572393	22.284492	-352.560069	-277.361238
86.22	0.006218	0.045110	10.572862	22.522205	-347.209793	-267.037745
86.73	0.006199	0.045090	10.572368	22.590374	-360.173079	-277.906604
87.24	0.006163	0.045038	10.570858	23.037943	-405.296135	-311.121735
87.75	0.006097	0.044940	10.570852	22.514677	-393.397980	-311.262190
88.26	0.006003	0.044811	10.571395	21.501417	-357.539664	-299.306504
88.77	0.005932	0.044710	10.571507	20.357191	-328.623961	-296.849226
89.28	0.005954	0.044709	10.572280	19.695290	-295.548212	-279.832510
89.79	0.006035	0.044824	10.572022	19.932193	-306.954533	-285.511003
90.30	0.006043	0.044965	10.571453	21.210914	-349.506937	-298.023075
90.81	0.006066	0.045013	10.571589	22.376747	-373.207784	-295.031403
