Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
313.77	-0.000179	-0.000416	10.567166	-262.452652	6125.194401	-392.339744
314.28	-0.000189	-0.000404	10.593736	-263.994937	6773.471806	192.188994
314.79	-0.000184	-0.000380	10.580824	-269.412773	6600.397831	-91.875074
315.30	-0.000189	-0.000369	10.594435	-269.062678	6906.256653	207.572808
315.81	-0.000184	-0.000352	10.593416	-272.654443	6965.424946	185.143713
316.32	-0.000179	-0.000348	10.591648	-273.105738	6935.050189	146.259297
316.83	-0.000173	-0.000327	10.591212	-276.449960	7001.983847	136.673328
317.34	-0.000169	-0.000317	10.580154	-276.099215	6738.870456	-106.610021
317.85	-0.000162	-0.000297	10.576900	-281.068388	6778.218527	-178.191623
318.36	-0.000164	-0.000301	10.578497	-280.386564	6799.351755	-143.060657
318.87	-0.000160	-0.000324	10.575212	-276.914552	6643.659062	-215.336297
319.38	-0.000159	-0.000361	10.573241	-270.265338	6445.148750	-258.689073
319.89	-0.000158	-0.000382	10.573131	-265.336954	6329.154272	-261.116528
320.40	-0.000162	-0.000414	10.566175	-258.597039	6013.572128	-414.153053
320.91	-0.000155	-0.000403	10.565934	-260.562619	6053.263808	-419.452273
321.42	-0.000162	-0.000394	10.565117	-260.555647	6034.251141	-437.435470
321.93	-0.000168	-0.000358	10.587813	-267.402860	6715.318367	61.883036
322.44	-0.000166	-0.000345	10.595872	-270.053490	6962.213814	239.193799
322.95	-0.000171	-0.000332	10.597647	-271.720851	7041.529374	278.240465
323.46	-0.000174	-0.000353	10.598064	-266.997042	6942.391198	287.400140
323.97	-0.000164	-0.000385	10.593143	-260.699623	6683.942535	179.146953
324.48	-0.000168	-0.000428	10.579876	-248.168608	6089.492437	-112.738866
324.99	-0.000162	-0.000440	10.579584	-247.977090	6078.349741	-119.162471
325.50	-0.000158	-0.000448	10.584023	-244.770269	6106.910907	-21.500630
326.01	-0.000153	-0.000428	10.598056	-251.115184	6576.629254	287.240820
326.52	-0.000159	-0.000411	10.598913	-255.156001	6689.413781	306.095999
327.03	-0.000155	-0.000378	10.599381	-260.590757	6825.299670	316.378792
327.54	-0.000160	-0.000363	10.599321	-265.511975	6937.204514	315.062485
328.05	-0.000158	-0.000332	10.602551	-273.558103	7196.907166	386.112695
328.56	-0.000161	-0.000327	10.601701	-271.200934	7123.042152	367.412545
329.07	-0.000162	-0.000318	10.600733	-273.727777	7158.900540	346.132190
329.58	-0.000161	-0.000308	10.597152	-274.512723	7094.378115	267.347640
330.09	-0.000154	-0.000302	10.597453	-276.276013	7141.911299	273.970454
330.60	-0.000158	-0.000317	10.602402	-271.201814	7139.228850	382.833801
331.11	-0.000154	-0.000315	10.600967	-270.448891	7088.815557	351.277422
331.62	-0.000157	-0.000332	10.598215	-266.515368	6934.794771	290.730741
332.13	-0.000158	-0.000327	10.593009	-268.545327	6861.445497	176.187490
332.64	-0.000158	-0.000329	10.593671	-267.807490	6859.745857	190.768037
333.15	-0.000157	-0.000327	10.594366	-266.993474	6857.020362	206.042821
333.66	-0.000160	-0.000347	10.593203	-261.268696	6698.435235	180.475587
334.17	-0.000150	-0.000358	10.584649	-262.550653	6530.655053	-7.720736
334.69	-0.000156	-0.000393	10.582902	-251.652727	6239.491182	-46.160567
335.20	-0.000151	-0.000393	10.571973	-254.739323	6058.486338	-286.599246
335.71	-0.000153	-0.000398	10.571762	-252.280986	5997.024543	-291.246384
336.22	-0.000152	-0.000375	10.571871	-254.699644	6055.236588	-288.827904
336.73	-0.000149	-0.000358	10.567383	-259.307851	6057.792447	-387.579475
337.24	-0.000149	-0.000322	10.576093	-267.884117	6456.107116	-195.947622
