Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
251.01	-0.000101	-0.000232	10.589999	-282.075579	7075.873375	109.976650
251.52	-0.000131	-0.000285	10.589999	-258.239416	6527.184703	109.987773
252.03	-0.000098	-0.000312	10.590000	-261.854695	6610.419285	109.999311
252.54	-0.000128	-0.000368	10.590000	-236.184987	6019.510848	109.998785
253.05	-0.000103	-0.000382	10.590000	-246.646201	6260.325249	109.999579
253.56	-0.000132	-0.000415	10.590000	-225.102758	5764.403538	110.000505
254.07	-0.000110	-0.000392	10.590000	-243.523449	6188.442862	110.001775
254.58	-0.000136	-0.000409	10.590003	-221.970070	5692.353209	110.060682
255.09	-0.000103	-0.000399	10.590013	-237.256213	6044.480649	110.295019
255.60	-0.000131	-0.000431	10.590021	-208.905379	5392.025301	110.458283
256.11	-0.000109	-0.000437	10.590023	-228.013072	5831.922054	110.500432
256.62	-0.000130	-0.000450	10.590012	-191.482933	4990.767084	110.268015
257.13	-0.000105	-0.000416	10.590011	-229.203458	5859.061558	110.249790
257.65	-0.000130	-0.000393	10.590010	-214.926798	5530.387409	110.220854
258.16	-0.000097	-0.000327	10.590011	-252.342376	6391.698697	110.237523
258.67	-0.000126	-0.000304	10.590012	-239.223786	6089.732882	110.256257
259.18	-0.000095	-0.000254	10.590011	-271.675917	6836.762643	110.249409
259.69	-0.000120	-0.000247	10.590017	-257.071005	6500.691769	110.372652
260.20	-0.000095	-0.000207	10.590036	-284.784799	7139.098050	110.796389
260.71	-0.000118	-0.000213	10.590036	-268.542364	6765.194652	110.788672
261.22	-0.000095	-0.000185	10.590035	-287.964704	7212.281870	110.780650
261.73	-0.000123	-0.000186	10.590035	-277.438483	6969.968783	110.777717
262.24	-0.000095	-0.000165	10.590035	-291.305401	7289.181162	110.778359
262.75	-0.000119	-0.000191	10.590035	-275.794638	6932.128425	110.778098
263.26	-0.000093	-0.000190	10.590035	-285.349456	7152.077017	110.778046
263.77	-0.000118	-0.000232	10.590036	-261.329375	6599.157317	110.791732
264.28	-0.000095	-0.000236	10.590035	-272.312234	6851.965328	110.778724
264.79	-0.000120	-0.000260	10.590035	-250.523617	6350.398636	110.778547
265.30	-0.000090	-0.000253	10.590036	-268.093190	6754.846860	110.781088
265.81	-0.000122	-0.000273	10.590036	-248.017299	6292.725990	110.799455
266.32	-0.000091	-0.000258	10.590051	-266.224433	6712.196265	111.131698
266.83	-0.000125	-0.000279	10.590061	-243.702642	6193.984188	111.352848
267.34	-0.000096	-0.000269	10.590054	-262.406496	6624.364681	111.185130
267.85	-0.000124	-0.000284	10.590048	-238.274550	6068.719009	111.054891
268.36	-0.000095	-0.000262	10.590049	-266.677178	6722.554097	111.070438
268.87	-0.000123	-0.000270	10.590052	-244.343087	6208.516478	111.152030
269.38	-0.000097	-0.000235	10.590052	-269.897637	6796.759942	111.139112
269.89	-0.000119	-0.000221	10.590065	-262.886951	6635.673242	111.422321
270.40	-0.000097	-0.000173	10.590055	-286.390250	7176.498034	111.219025
270.91	-0.000120	-0.000154	10.590055	-282.238561	7080.919329	111.211163
271.42	-0.000087	-0.000121	10.590056	-303.878299	7579.091119	111.242098
271.93	-0.000113	-0.000136	10.590058	-289.994738	7259.542872	111.286528
272.44	-0.000081	-0.000125	10.590056	-303.410628	7568.306166	111.223648
272.95	-0.000108	-0.000157	10.590055	-283.733776	7115.338381	111.210886
273.46	-0.000085	-0.000163	10.590060	-289.907462	7257.568290	111.319423
273.97	-0.000117	-0.000194	10.590063	-267.276726	6736.676414	111.376587
274.48	-0.000097	-0.000186	10.590052	-281.997386	7075.299081	111.145832
274.99	-0.000124	-0.000209	10.590051	-259.776150	6563.751386	111.124439
275.50	-0.000098	-0.000192	10.590055	-280.908808	7050.315966	111.217936
276.01	-0.000123	-0.000206	10.590055	-259.769596	6563.697287	111.216750
276.52	-0.000090	-0.000184	10.590054	-280.903761	7050.157715	111.177806
277.03	-0.000118	-0.000189	10.590053	-264.536351	6673.363892	111.157162
277.54	-0.000092	-0.000165	10.590051	-288.194807	7217.926017	111.111909
278.05	-0.000116	-0.000173	10.590051	-270.771134	6816.844735	111.117352
278.56	-0.000088	-0.000143	10.590053	-293.298940	7335.484650	111.172225
279.07	-0.000114	-0.000143	10.590061	-283.654009	7113.649272	111.351213
279.58	-0.000086	-0.000119	10.590055	-300.673289	7505.270360	111.201526
280.09	-0.000114	-0.000129	10.590052	-288.878147	7233.681748	111.136201
280.60	-0.000091	-0.000105	10.590050	-306.750665	7645.067585	111.104330
281.11	-0.000112	-0.000120	10.590050	-293.343204	7336.431459	111.103414
281.62	-0.000081	-0.000112	10.590052	-302.836419	7555.015888	111.154792
282.13	-0.000109	-0.000133	10.590050	-282.826026	7094.323636	111.097715
282.64	-0.000082	-0.000128	10.590050	-297.182541	7424.818314	111.109748
283.15	-0.000106	-0.000160	10.590051	-272.801759	6863.599455	111.127296
283.67	-0.000079	-0.000152	10.590051	-291.179750	7286.659590	111.132130
284.18	-0.000105	-0.000179	10.590048	-262.678967	6630.512753	111.066728
284.69	-0.000082	-0.000159	10.590048	-288.727709	7230.136128	111.057425
285.20	-0.000107	-0.000159	10.590049	-270.106643	6801.497394	111.068722
285.71	-0.000079	-0.000108	10.590051	-303.280220	7565.206381	111.130328
286.22	-0.000106	-0.000076	10.590056	-305.504471	7616.505159	111.223138
286.73	-0.000078	-0.000007	10.590058	-337.447548	8351.889776	111.286008
287.24	-0.000106	0.000021	10.590053	-348.867470	8614.657072	111.175924
287.75	-0.000084	0.000073	10.590050	-364.049399	8964.056197	111.096087
288.26	-0.000108	0.000069	10.590048	-367.558165	9044.792627	111.063501
288.77	-0.000082	0.000081	10.590047	-366.094037	9011.053999	111.030211
289.28	-0.000114	0.000038	10.590048	-355.970892	8778.043434	111.050027
289.79	-0.000083	0.000037	10.590049	-352.287100	8693.281189	111.085677
290.30	-0.000107	0.000002	10.590049	-340.627692	8424.877897	111.078332
290.81	-0.000078	-0.000000	10.590049	-339.615097	8401.576648	111.086286
291.32	-0.000107	-0.000038	10.590048	-323.801267	8037.514726	111.054850
291.83	-0.000079	-0.000038	10.590048	-326.854499	8107.801020	111.056680
292.34	-0.000108	-0.000073	10.590050	-306.400062	7636.998438	111.105877
292.85	-0.000077	-0.000086	10.590088	-309.473215	7708.623041	111.946902
293.36	-0.000106	-0.000123	10.590103	-282.948234	7098.372401	112.276332
293.87	-0.000080	-0.000139	10.590083	-288.628866	7228.674462	111.833576
294.38	-0.000099	-0.000203	10.590079	-245.927135	6245.585513	111.728940
294.89	-0.000078	-0.000240	10.590082	-249.737475	6333.385510	111.812193
295.40	-0.000106	-0.000313	10.590089	-195.329593	5081.093406	111.963590
295.91	-0.000081	-0.000336	10.590077	-219.342812	5633.594564	111.701346
296.42	-0.000110	-0.000374	10.590077	-166.957445	4427.688606	111.689198
296.93	-0.000085	-0.000342	10.590080	-212.473050	5475.518366	111.761790
297.44	-0.000108	-0.000325	10.590080	-185.681207	4858.778063	111.760618
297.95	-0.000085	-0.000272	10.590082	-237.747812	6057.374011	111.799246
298.46	-0.000105	-0.000237	10.590112	-229.944752	5878.441341	112.458499
298.97	-0.000084	-0.000179	10.590091	-274.263535	6898.175928	112.011472
299.48	-0.000111	-0.000160	10.590077	-261.754312	6609.890952	111.699597
299.99	-0.000080	-0.000120	10.590078	-296.323371	7405.679595	111.719356
300.50	-0.000105	-0.000128	10.590079	-277.933665	6982.377763	111.741229
301.01	-0.000082	-0.000111	10.590121	-300.600807	7505.125521	112.654977
301.52	-0.000098	-0.000139	10.590105	-275.860283	6935.242695	112.307331
302.03	-0.000070	-0.000130	10.590137	-293.418262	7340.157787	113.009825
302.54	-0.000095	-0.000147	10.590106	-271.426069	6833.193104	112.330708
303.05	-0.000067	-0.000125	10.594892	-294.659043	7478.395559	217.629744
303.56	-0.000099	-0.000122	10.594888	-284.222496	7238.057267	217.541473
304.07	-0.000070	-0.000085	10.594880	-308.412233	7794.698816	217.352679
304.58	-0.000101	-0.000096	10.594888	-296.185771	7513.439345	217.533435
305.09	-0.000069	-0.000072	10.594907	-313.155587	7904.529018	217.962999
305.60	-0.000098	-0.000083	10.594900	-297.643611	7547.275264	217.797605
306.11	-0.000072	-0.000056	10.594899	-317.900072	8013.551299	217.777796
306.62	-0.000097	-0.000058	10.594910	-308.316196	7793.189193	218.021476
307.13	-0.000074	-0.000034	10.594911	-325.835772	8196.507646	218.044169
307.64	-0.000101	-0.000067	10.594913	-305.117005	7719.621243	218.094280
308.15	-0.000072	-0.000074	10.594917	-311.548731	7867.755871	218.169169
308.66	-0.000101	-0.000125	10.594912	-282.839605	7206.764293	218.057245
309.18	-0.000075	-0.000135	10.594913	-291.824284	7413.620213	218.087465
309.69	-0.000100	-0.000165	10.594903	-265.504104	6807.502397	217.862079
310.20	-0.000078	-0.000137	10.594885	-290.510327	7382.724563	217.468574
310.71	-0.000103	-0.000125	10.594911	-278.792868	7113.596450	218.044513
311.22	-0.000071	-0.000078	10.594920	-310.577847	7845.484257	218.243383
311.73	-0.000103	-0.000076	10.594917	-303.338139	7678.763339	218.181061
312.24	-0.000072	-0.000055	10.594929	-318.904307	8037.356789	218.434427
312.75	-0.000100	-0.000094	10.594918	-292.628871	7432.257779	218.198364
313.26	-0.000067	-0.000110	10.594925	-297.162704	7536.778113	218.344356
313.77	-0.000096	-0.000167	10.594931	-254.114708	6545.971256	218.481036
314.28	-0.000071	-0.000191	10.594930	-265.693123	6812.471924	218.451968
314.79	-0.000097	-0.000240	10.594935	-223.018542	5830.247845	218.576131
315.30	-0.000067	-0.000242	10.594932	-244.164965	6316.957983	218.506218
315.81	-0.000096	-0.000270	10.594917	-193.488423	5150.054681	218.175555
316.32	-0.000067	-0.000247	10.589886	-239.994709	6104.576951	107.487739
316.83	-0.000102	-0.000254	10.589887	-202.291334	5236.682880	107.511315
317.34	-0.000074	-0.000235	10.589888	-242.142447	6154.070471	107.538596
317.85	-0.000094	-0.000247	10.589887	-202.569458	5243.081036	107.507354
318.36	-0.000064	-0.000219	10.589878	-247.670940	6281.102149	107.316969
318.87	-0.000092	-0.000229	10.588328	-215.974719	5515.724105	73.222617
319.38	-0.000061	-0.000206	10.588406	-254.379442	6401.588957	74.940855
319.89	-0.000091	-0.000233	10.585864	-208.776898	5293.206210	19.015498
320.40	-0.000067	-0.000236	10.597810	-241.683578	6326.216199	281.825396
320.91	-0.000094	-0.000275	10.588159	-183.855041	4772.434726	69.497260
321.42	-0.000065	-0.000259	10.567709	-231.796963	5404.400948	-380.402951
321.93	-0.000092	-0.000255	10.567766	-205.717680	4805.375763	-379.152385
322.44	-0.000065	-0.000191	10.569786	-261.901053	6145.286885	-334.710816
322.95	-0.000090	-0.000148	10.569865	-259.889402	6100.798778	-332.975260
323.46	-0.000061	-0.000085	10.569864	-307.146963	7188.636280	-332.989937
323.97	-0.000088	-0.000077	10.567711	-298.921932	6949.639589	-380.360185
324.48	-0.000059	-0.000056	10.568152	-316.418964	7362.587186	-370.657170
324.99	-0.000089	-0.000082	10.568884	-293.252051	6846.175140	-354.552978
325.50	-0.000065	-0.000079	10.567983	-306.907972	7139.761725	-374.363739
326.01	-0.000095	-0.000099	10.567796	-284.624700	6622.480598	-378.492065
326.52	-0.000073	-0.000098	10.568352	-299.810505	6984.872847	-366.262793
327.03	-0.000099	-0.000132	10.568304	-264.626835	6173.868267	-367.301154
327.54	-0.000074	-0.000144	10.568584	-280.213748	6539.121811	-361.150243
